src_id,src_numeric_id,name_en,name_ar,domain,institution,category,source_type,source_class,sector_category,sub_sector_tag,geographic_coverage,time_coverage_start,time_coverage_end,access_method,access_method_norm,auth_required,data_format,update_frequency,update_frequency_norm,cadence,cadence_norm,cadence_lag_tolerance,tier,reliability_score,confidence_grade,license,partnership_required,partnership_action_email,routing_function,dashboard_modules_linked,integration_targets,embedded_indicators,data_fields,transformation_notes,granularity_caveats,fallback_plan,admin_alert_trigger_condition,ingestion_method,ingestion_owner_agent,multilingual_required,glossary_terms_required,evidence_pack_flag,yeto_usage,yeto_module,coverage,typical_lag_days,typical_lag_text,notes,tags,status,active,url,url_raw,origin,ai_coach_prompt,auth_required_raw,access_method_norm_raw,update_frequency_norm_raw,cadence_norm_raw,cadence_lag_tolerance_raw,url_raw_original,source_class_label
SRC-079,79,Agricultural Market Information System (AMIS),,app.amis-outlook.org,,Global food market,,DATA_NUMERIC,Global food market,,Global,2010,2026,WEB,WEB,No,Unknown,Monthly,MONTHLY,MONTHLY,MONTHLY,60.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides global cereals supply/demand and price outlook; used for context on import costs.,Global food market,ACTIVE,True,https://app.amis-outlook.org,[AMIS](https://app.amis-outlook.org),extended,,Unknown,WEB,MONTHLY,MONTHLY,60 days,https://app.amis-outlook.org,Documents/Analysis
SRC-080,80,U.S. Department of Agriculture (USDA) PSD Database,,apps.fas.usda.gov,,Commodity balances,,DATA_NUMERIC,Commodity balances,,Global,2010,2026,WEB,WEB,No,Unknown,Monthly,MONTHLY,MONTHLY,MONTHLY,60.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Commodity production, consumption and trade balances by country; includes Yemen for selected crops; check coverage.",Commodity balances,ACTIVE,True,https://apps.fas.usda.gov/psdonline,[PSD Online](https://apps.fas.usda.gov/psdonline),extended,,Unknown,WEB,MONTHLY,MONTHLY,60 days,https://apps.fas.usda.gov/psdonline,Documents/Analysis
SRC-031,31,MENA Financial Inclusion Dashboard (World Bank / Arab Monetary Fund),,arabfinancialinclusion.info,World Bank,Inclusion,,DATA_NUMERIC,Inclusion,,Regional,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provides indicators on access to finance, account penetration, digital payments.",Inclusion,ACTIVE,True,https://arabfinancialinclusion.info,[MENA FI data](https://arabfinancialinclusion.info),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://arabfinancialinclusion.info,Documents/Analysis
SRC-089,89,Stockholm International Peace Research Institute (SIPRI) Arms Transfers Database,,armstrade.sipri.org,,Arms trade & embargo violations,,DATA_NUMERIC,Arms trade & embargo violations,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Contains data on transfers of major weapons systems, including arms flows to parties in Yemen; informs sanctions/compliance modules.",Arms trade & embargo violations,ACTIVE,True,https://armstrade.sipri.org,[SIPRI](https://armstrade.sipri.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://armstrade.sipri.org,Documents/Analysis
SRC-051,51,OPEC Annual Statistical Bulletin,,asb.opec.org,OPEC,Oil market,,DATA_NUMERIC,Oil market,,Global/Regional,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides detailed crude oil production by member countries; Yemen not a member but regionally relevant; can cross‑check supply.,Oil market,ACTIVE,True,https://asb.opec.org,[OPEC ASB](https://asb.opec.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://asb.opec.org,Documents/Analysis
SRC-093,93,Conflict Research Programme (LSE),,blogs.lse.ac.uk,,Political economy,,DATA_NUMERIC,Political economy,,Academia,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Research papers on rent-seeking, wartime economies; includes Yemen case studies; narrative.",Political economy,ACTIVE,True,https://blogs.lse.ac.uk/crp/,[CRP Publications](https://blogs.lse.ac.uk/crp/),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://blogs.lse.ac.uk/crp/,Documents/Analysis
SRC-035,35,World Bank BOOST Public Finance Database,,boost.worldbank.org,World Bank,Public finance,,DATA_NUMERIC,Public finance,,Global,2010,2026,WEB,WEB,No,Unknown,Annual (varies by country),ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Contains government expenditure and revenue data by sector for some countries; check if Yemen pre‑2014 data exists.,Public finance,ACTIVE,True,https://boost.worldbank.org,[BOOST Data](https://boost.worldbank.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://boost.worldbank.org,Documents/Analysis
SRC-109,109,Carnegie Middle East Center,,carnegie-mec.org,,Political economy,,DATA_NUMERIC,Political economy,,Think tank,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Analytical articles; narrative.,Political economy,ACTIVE,True,https://carnegie-mec.org,[Carnegie MENA](https://carnegie-mec.org),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://carnegie-mec.org,Documents/Analysis
SRC-0250,250,OCHA Country-Based Pooled Funds (CBPF) Data Portal – Yemen Humanitarian Fund,بوابة بيانات الصناديق المشتركة (CBPF) - صندوق اليمن الإنساني,cbpf.data.unocha.org,OCHA (CBPF),Donors & Humanitarian,,DATA_NUMERIC,Donors & Humanitarian,Pooled Funds,Yemen,2010,2026,Web/API,API,,JSON/CSV,Ad-hoc,IRREGULAR,Continuous,IRREGULAR,,,A,A,OCHA terms,False,partnerships@causewaygrp.com,structured_data,Aid Flows & Accountability; Poverty & Human Development; Projects Map; Research Library,Aid Flows & Accountability; Poverty & Human Development; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Yemen,1.0,Varies by series; see source docs,"Track Yemen Humanitarian Fund allocations, partners, project locations, and sector breakdown; integrate with project maps.
Use as granular pooled-fund layer; connect grantees to entity profiles.","Humanitarian Aid, Funding, Projects",ACTIVE,True,https://cbpf.data.unocha.org,https://cbpf.data.unocha.org,,,Varies,API+WEB,IRREGULAR,IRREGULAR,per-source,https://cbpf.data.unocha.org,Primary/Secondary
SRC-0255,255,Copernicus Climate Data Store (CDS) / ERA5,خدمة كوبرنيكوس للمناخ (CDS/ERA5),cds.climate.copernicus.eu,Copernicus / ECMWF,Remote Sensing & Geospatial,,DATA_GEOSPATIAL,Remote Sensing & Geospatial,Climate/Reanalysis,Global→Yemen,2010,2026,Web/API,API,,NetCDF/GRIB,Ad-hoc,IRREGULAR,Daily/Monthly,DAILY,,,A-,A,Copernicus terms,False,partnerships@causewaygrp.com,structured_data,Food Security & Markets; Maps & Spatial; Research Library,Food Security & Markets; Maps & Spatial; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Global→Yemen,1.0,Varies by series; see source docs,"Climate and hazard baselines (rainfall, temperature) to contextualize agriculture output shocks and disaster impacts.
Use derived indicators (SPI, drought indices) with transparent methodology.","Agriculture, Water, Disaster Risk",ACTIVE,True,https://cds.climate.copernicus.eu,https://cds.climate.copernicus.eu,,,Varies,API+WEB,IRREGULAR,DAILY,per-source,https://cds.climate.copernicus.eu,Proxy/Geospatial
SRC-0249,249,UN CERF (Central Emergency Response Fund) – Yemen allocations,صندوق الاستجابة للطوارئ (CERF) - مخصصات اليمن,cerf.un.org,United Nations CERF,Donors & Humanitarian,,DATA_NUMERIC,Donors & Humanitarian,UN Funding,Yemen,2010,2026,Web,WEB,No,HTML/CSV,Ad-hoc,IRREGULAR,Continuous,IRREGULAR,,,A,A,UN terms,False,partnerships@causewaygrp.com,structured_data,Aid Flows & Accountability; Poverty & Human Development; Projects Map; Research Library,Aid Flows & Accountability; Poverty & Human Development; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Yemen,1.0,Varies by series; see source docs,"Track CERF allocations and timelines; link allocations to sectors, implementing agencies, and geographic targeting.
Cross-check with FTS/IATI for overlaps and transaction details.","Humanitarian Aid, Funding",ACTIVE,True,https://cerf.un.org/where-we-work/yemen,https://cerf.un.org/where-we-work/yemen,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://cerf.un.org/where-we-work/yemen,Primary/Secondary
SRC-066,66,EU ECHO Humanitarian Aid,,civil-protection-humanitarian-aid.ec.europa.eu,European Union,Humanitarian aid,,DATA_NUMERIC,Humanitarian aid,,Global/EU,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides funding allocations by sector; cross‑check with FTS; ingest as documents.,Humanitarian aid,ACTIVE,True,https://civil-protection-humanitarian-aid.ec.europa.eu,[ECHO Yemen page](https://civil-protection-humanitarian-aid.ec.europa.eu),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://civil-protection-humanitarian-aid.ec.europa.eu,Documents/Analysis
SRC-174,174,UN Comtrade (Trade Statistics),,comtrade.un.org,UN Statistics Division,Trade & External,,DATA_NUMERIC,Trade & External,,Global,2010,2026,Direct API (JSON or CSV); free for moderate use; registration needed for heavy use; bulk downloads available,API,Yes,Unknown,Monthly/annual – updated as countries report (mirror data for Yemen due to limited reporting),MONTHLY,MONTHLY,MONTHLY,60.0,T1,B+,B,Open for non-commercial use with attribution; rate limits apply,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,"Trade flow (import/export), year/month, reporter, partner, commodity code & description, value (USD), quantity, etc.",TBD,National totals by commodity/partner; no subnational data; gaps filled with mirror data; undercounts informal trade; missing data flagged; fallback offline if needed,Use alternates/proxies; log gap ticket,TBD,API connector retrieves annual trade data in batches (by year or chapter); store detailed series; fallback to UNCTADstat or offline CSV if API unavailable; retries and Data Gap Ticket when missing,Manus,0,0,0,"Feeds Trade Dashboard (import/export trends, top commodities, trade balance); Scenario Simulator (external sector shocks); Aid Tracker (aid vs trade context); Stakeholder Pages (trade ties)","Trade & Commerce, Macro Trends (trade % GDP), Regional Comparison",Merchandise trade by commodity (HS codes) and partner country; annual coverage 2010–present; some monthly trade data pre‑2015; mirror data used because Yemen rarely reports,,High – annual totals appear 6–12 months after year‑end; monthly data lags a few months,,"Trade & External;Trade & Commerce, Macro Trends (trade % GDP), Regional Comparison",ACTIVE,True,https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&cc=ALL&r=887&pxTime=2010-2025,https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&cc=ALL&r=887&pxTime=2010-2025,master,,No API key for moderate use; heavy usage requires account,API,MONTHLY,MONTHLY,60 days,https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&cc=ALL&r=887&pxTime=2010-2025,Documents/Analysis
SRC-009,9,Yemen Central Statistical Office (CSO) Yearbooks,,cso-yemen.org,Central Statistical Organization (Yemen),Macro & Demographics,,DATA_NUMERIC,Macro & Demographics,,National,2010,2026,WEB,WEB,No,Unknown,Pre‑2014 annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Official statistical yearbooks covering GDP by sector, CPI, population, education, health (up to 2014).  Ingest scanned PDFs; extract tables via OCR.  Coverage ends before conflict.",Macro & Demographics,ACTIVE,True,https://cso-yemen.org,[Archived PDFs](https://cso-yemen.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://cso-yemen.org,Documents/Analysis
SRC-074,74,OCHA 3W (“Who Does What Where”) Datasets,,data.humdata.org,UN OCHA,Projects & coverage,,DATA_NUMERIC,Projects & coverage,,Global,2010,2026,WEB,WEB,No,Unknown,Quarterly,QUARTERLY,QUARTERLY,QUARTERLY,120.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Lists humanitarian projects by organisation, cluster, geography; includes output metrics; integrate into geospatial viewer.",Projects & coverage,ACTIVE,True,https://data.humdata.org,[HDX 3W Yemen](https://data.humdata.org),extended,,Unknown,WEB,QUARTERLY,QUARTERLY,120 days,https://data.humdata.org,Documents/Analysis
SRC-0243,243,IMF Data Portal (macro datasets landing),بوابة بيانات صندوق النقد (المدخل),data.imf.org,International Monetary Fund,Global Development & Finance,,DATA_NUMERIC,Global Development & Finance,IMF Data Hub,Global→Yemen,2010,2026,Web,WEB,No,CSV,Ad-hoc,IRREGULAR,Continuous,IRREGULAR,,,A,A,IMF terms,False,partnerships@causewaygrp.com,documents,Banking & Finance; Research Library,Banking & Finance; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global→Yemen,1.0,Varies by series; see source docs,"Primary gateway for IMF datasets (WEO/IFS/DOTS/GFS); anchor references for YETO ingestion connectors.
Use dataset-specific links for connectors; keep this as umbrella reference.","Macro, Fiscal, Monetary, External",ACTIVE,True,https://data.imf.org,https://data.imf.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://data.imf.org,Documents/Analysis
SRC-0292,292,IMF Primary Commodity Prices Dataset,صندوق النقد - أسعار السلع الأساسية,data.imf.org,International Monetary Fund,Global Development & Finance,,DATA_NUMERIC,Global Development & Finance,Commodities,Global,2010,2026,Web,WEB,No,CSV,Ad-hoc,IRREGULAR,Monthly,MONTHLY,,,A-,A,IMF terms,False,partnerships@causewaygrp.com,structured_data,Energy & Fuel; Research Library; Trade & Commerce,Energy & Fuel; Research Library; Trade & Commerce,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global,30.0,Varies by series; see source docs,"Alternative commodity price series for scenario inputs and validation of oil/fuel benchmarks.
Use alongside World Bank Pink Sheet and ICE Brent depending on availability.","Energy & Fuel, Inflation, Trade",ACTIVE,True,https://data.imf.org/?sk=471DDDF8-D8A7-499A-81BA-5B332C01F8B9,https://data.imf.org/?sk=471DDDF8-D8A7-499A-81BA-5B332C01F8B9,,,No (public),WEB,IRREGULAR,MONTHLY,per-source,https://data.imf.org/?sk=471DDDF8-D8A7-499A-81BA-5B332C01F8B9,Primary/Secondary
SRC-0244,244,IMF Direction of Trade Statistics (DOTS),إحصاءات اتجاهات التجارة (DOTS),data.imf.org,International Monetary Fund,Global Development & Finance,,DATA_NUMERIC,Global Development & Finance,Trade,Global→Yemen,2010,2026,Web,WEB,No,CSV,Ad-hoc,IRREGULAR,Monthly/Quarterly,MONTHLY,,,A-,A,IMF terms,False,partnerships@causewaygrp.com,structured_data,Research Library; Trade & Commerce,Research Library; Trade & Commerce,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global→Yemen,30.0,Varies by series; see source docs,"Trade partner flows (mirror data) used to backfill Yemen trade series when national reporting is missing.
Label as mirror/trade partner reporting where applicable.","Trade, External Sector",ACTIVE,True,https://data.imf.org/?sk=9D6028D4-F14A-464C-A2F2-59B2CD424B85,https://data.imf.org/?sk=9D6028D4-F14A-464C-A2F2-59B2CD424B85,,,No (public),WEB,IRREGULAR,MONTHLY,per-source,https://data.imf.org/?sk=9D6028D4-F14A-464C-A2F2-59B2CD424B85,Primary/Secondary
SRC-0245,245,IMF Government Finance Statistics (GFS),إحصاءات مالية الحكومة (GFS),data.imf.org,International Monetary Fund,Global Development & Finance,,DATA_NUMERIC,Global Development & Finance,Public Finance,Global→Yemen,2010,2026,Web,WEB,No,CSV,Ad-hoc,IRREGULAR,Annual/Quarterly,QUARTERLY,,,A-,A,IMF terms,False,partnerships@causewaygrp.com,structured_data,Research Library; Transparency & Accountability,Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global→Yemen,90.0,Varies by series; see source docs,"Fiscal aggregates and historical series, used for baseline and cross-checks with pre-2015 Yemen budget data.
Expect gaps for Yemen post-2015; document missingness and use proxies.","Public Finance, Governance",ACTIVE,True,https://data.imf.org/?sk=A0867067-D23C-4EBC-AD23-D3B015045405,https://data.imf.org/?sk=A0867067-D23C-4EBC-AD23-D3B015045405,,,No (public),WEB,IRREGULAR,QUARTERLY,per-source,https://data.imf.org/?sk=A0867067-D23C-4EBC-AD23-D3B015045405,Primary/Secondary
SRC-007,7,UN ESCWA (Arab Countries Macro Data),,data.unescwa.org,,Macro/Socio-economic,,DATA_NUMERIC,Macro/Socio-economic,,Regional,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Socio-economic indicators for MENA; includes GDP, inflation, unemployment, energy.  API or bulk download available; license open with attribution.",Macro/Socio-economic,ACTIVE,True,https://data.unescwa.org/,[ESCWA Data Portal](https://data.unescwa.org/),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://data.unescwa.org/,Documents/Analysis
